epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
88,0.9891381135722295,0.003896133148802564,0.9159596050672778,0.028870901630805818,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
89,0.9891603798099659,0.003883055032210265,0.9157056094591512,0.028965312122373136,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
90,0.9891320409669833,0.003874371934832101,0.9148953956205703,0.028800905245007724,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
91,0.9890632179706256,0.0038950897356226522,0.9143777590014769,0.029057089693801944,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
92,0.989142161983127,0.003848545558873378,0.9158020634875538,0.02876496075891047,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
93,0.9891563313990683,0.0038577987708125613,0.9170849020653069,0.02877863335038152,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
94,0.9891239441007883,0.0038491092142130218,0.9149918496489727,0.027968709428452632,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
95,0.989200863907841,0.0038174272901083136,0.9150111404546533,0.02830286275710133,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
96,0.9891705008705096,0.0038139124940519626,0.9171877863622696,0.028425364980504002,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
97,0.989142161983127,0.003788162006689017,0.9141816358103918,0.029006917500596932,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
98,0.989134065161332,0.0037639262862256646,0.917165280422309,0.028373105367943886,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
99,0.9891988397032367,0.003745715237808753,0.9179304823809689,0.028293326072422468,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
0,0.8748899338039902,0.045928055006413705,0.8710281034887422,0.05121852828805538,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
1,0.960364033115626,0.01638490591387298,0.870246825858682,0.04818488105536185,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
2,0.9626028043419504,0.013759092726984619,0.8724942047204601,0.04642425761462761,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
3,0.9586535794789717,0.015007050325503233,0.8728800208340701,0.047351462306318017,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
4,0.9655743379304692,0.011337486078901185,0.8732754823505203,0.04760192922876733,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
5,0.9658799929651759,0.01067599392636215,0.8716614849419186,0.047402225308120084,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
6,0.9662301804967107,0.01026490990406416,0.8707451716720949,0.04773936623033325,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
7,0.9661289702225838,0.010701482601447944,0.8707323111349745,0.047523920583745445,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
8,0.9665722712380614,0.009863320745163585,0.8707001597921737,0.04881624807938348,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
9,0.9667301592519644,0.009702848587369629,0.8707741078806156,0.04847235914193309,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
10,0.9669244829545341,0.00955608387505214,0.8707805381491758,0.0492993251639871,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
11,0.9630076454111909,0.013934466370422744,0.8723688144835369,0.04877709484352843,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
12,0.9645177026862184,0.013413465565080648,0.8731629526507174,0.04496220194480963,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
13,0.968394056119742,0.011221044162054647,0.8826025868887535,0.03136513421740708,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
14,0.9830978845011964,0.007181948859017933,0.9170784717967467,0.031032659794676443,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
15,0.9860916843607515,0.006042917794863603,0.9171299139452281,0.02947645649729647,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
16,0.9836626378444439,0.0069005435133722365,0.9171202685423878,0.031050940419721867,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
17,0.9867212122331146,0.005431341068858969,0.917277810122112,0.03021114497023506,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
18,0.9870046010394958,0.005260454102848681,0.8829658970624028,0.03502846219239192,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
19,0.9818449013181608,0.007059029446956767,0.9136029116399769,0.029207658768289478,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
20,0.9859439173732476,0.005599560661617435,0.9157827726818732,0.02997237047530732,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
21,0.9869661410924141,0.005196739476698191,0.8814837201592846,0.03500340045031386,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
22,0.9814177939573733,0.00683045389557439,0.8808181873633073,0.04094211612063609,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
23,0.9856463591722805,0.0055978208162259895,0.8801205032245292,0.03301465658463257,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
24,0.9855896814094599,0.005659168112944182,0.880345562624135,0.03842435685128556,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
25,0.9869641169305208,0.005111501392078141,0.9147892961893275,0.030527995440439014,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
26,0.9868507614253904,0.005081692168810941,0.9147796507864873,0.03033385259422066,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
27,0.9870349640998718,0.004970082570818914,0.9147635751150869,0.030073554598035537,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
28,0.9857556662554133,0.005430298099635701,0.9147764356522072,0.029851880100142558,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
29,0.9842233427315494,0.005950341767834538,0.9175446662673589,0.030231414240158527,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
30,0.9871564164370527,0.004958469496022437,0.914847168606369,0.030174601279684014,494021,4,mse,nadam,tanh,2,32,1024,0.2,CuDNNGRU,minmaxscaler11
