epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
34,0.9977571803405781,0.0007599606869094557,0.9218336553416068,0.02984926895765043,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
35,0.9982025055504045,0.000644836642936643,0.9219526153099699,0.029855980425936037,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
36,0.9984818459134328,0.0005537431815981506,0.9229396615339553,0.02873809536599516,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
37,0.9984494586262528,0.0005647170274795033,0.9246018859567584,0.02953265172129616,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
38,0.9985324510496517,0.000521292832619677,0.9221808898438557,0.028919328182451652,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
39,0.9979940123891826,0.0006618937443500709,0.9248880329076858,0.02808235893865076,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
40,0.9985263784222055,0.0005128331716630458,0.9247304913279617,0.0284714764715718,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
41,0.9984312407772139,0.0005533421076318992,0.9247079853880011,0.0287701843904709,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
42,0.9985243542056568,0.0005074462496735958,0.9247112005222812,0.029489350542113543,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
43,0.9985547172873881,0.0005053762756711766,0.92466618864236,0.029314971822349795,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
44,0.998463628053294,0.0005427373569990033,0.9250970166358912,0.028096086584933885,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
45,0.9987591620599124,0.0004463473728718651,0.9266370659560511,0.02858416022700483,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
46,0.9982551349031721,0.0006173106046837263,0.9248237302220841,0.028886059616465325,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
47,0.9984393375990089,0.0005474465090029584,0.9252384825442148,0.02732620023657795,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
48,0.9986498549656796,0.0004901515304027498,0.9268074680728955,0.028383206018169384,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
49,0.998281449574006,0.0006135888354234485,0.9253510122440178,0.029086160249547948,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
50,0.9986518791600284,0.00048316535607478465,0.9252867095584161,0.028994401746403074,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
51,0.9973401940616897,0.0009988004112392156,0.920181076321644,0.03057385867217079,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
52,0.9959961216001602,0.0015053792703220343,0.9252384825442148,0.02896061683989255,494021,4,mse,adam,sigmoid,2,128,1024,0.2,CuDNNLSTM,standarscaler
