epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
11,0.9889903465411704,0.0038601933709875628,0.9209044815900458,0.026899498710905297,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
12,0.9894761558608164,0.003598936044515433,0.9293088425981832,0.02730725545056908,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
13,0.9905995898840315,0.0032447261871375896,0.9209237723957263,0.026938005162994574,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
14,0.9919355654810552,0.0028256295825580978,0.9281321034516729,0.026660849039091026,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
15,0.9928828936310731,0.0025099189105047934,0.92956926847487,0.026641078097854286,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
16,0.9932047423298808,0.002368517264317033,0.9207372946074814,0.027331792100360065,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
17,0.9936743579828922,0.0022364539928863784,0.926711014099876,0.02744163132772483,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
18,0.9937593746228399,0.002211000956493709,0.9286722460107268,0.02746210609628661,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
19,0.9938464154246811,0.0021562215756920637,0.929103074004258,0.026131984482418307,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
20,0.9938929721500025,0.0021561254711847454,0.9293860058209052,0.027032703962545018,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
21,0.9936541159070492,0.0022014552450392655,0.928678676279287,0.027065648744440104,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
22,0.9941237315822606,0.0020626566962147763,0.9287043973535276,0.026659165497810174,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
23,0.994154094641792,0.0020571261724862825,0.9280163586175898,0.02745755251687556,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
24,0.9940468117676069,0.0020699637017770546,0.9286529552050463,0.02715796577152494,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
25,0.9943625878243694,0.0020077710929605618,0.928833002724731,0.027516497794067625,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
26,0.9943686604518156,0.001983221704333745,0.92183687053127,0.027461449328037794,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
27,0.9942897164504141,0.001996653086907909,0.9215764446545832,0.02775299659584105,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
28,0.9945164274495748,0.0019442398303935752,0.9214124728062989,0.026521645282861887,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
29,0.9944718949297021,0.0019559808938469066,0.9213224490464565,0.027866966768854137,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
30,0.9945245242500144,0.001929423713317951,0.9216118111316641,0.027390817457121935,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
31,0.9943241279105876,0.001984135423093954,0.9211681226010126,0.023878510973084813,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
32,0.994415217188237,0.0019471046173817226,0.9218883126797512,0.027478577352132955,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
33,0.9941176589437144,0.0020127638672107246,0.92183687053127,0.027528239022319965,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
34,0.9946216861115548,0.0018954576034893378,0.9205797530277574,0.026993661127134007,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
35,0.9944718949083468,0.0019158756926311218,0.9207244340703611,0.027482973539447734,10p,4,mse,rmsprop,sigmoid,1,128,1024,0.4,CuDNNLSTM,standardscaler
